,Unnamed: 0,cenx,ceny,ella,ellb,ellt,ellr,flx_iso,flx_err,collide,em,n
142,142,4616.7021,5027.5059,13.585999999999999,5.718999999999999,-53.73,23.676,16.752650393050626,0.006887775574471333,-1,13890303.166852126,28069.710776894604
143,143,4599.583,4987.7515,3.63,2.388,63.66,5.064,3.8120849687237848,0.002391209387726419,-1,28330975.645867877,69363.42520050093
144,144,4571.3457,5086.0742,14.424000000000001,11.110999999999999,1.44,16.219999999999995,38.236413438732185,0.011175314454800023,139,15370153.104807174,24638.506770285563
145,145,4531.8535,5051.8589,15.773,7.957999999999999,45.51,1.683,5.720770422352638,0.00707429460220873,-1,2936136.132572479,11447.04885676934
146,146,5078.2139,5247.9414,17.285,11.977,-84.92,17.586,23.648549351951647,0.011896713075624177,142,7359138.5264753075,15991.68154818507
147,147,4531.5103,5095.5664,9.786,8.651,-28.49,2.943,5.0824063081197455,0.00722082540929276,138,3867566.269915973,14497.26252020568
148,148,3969.1328,5179.3555,16.817,8.707,30.91,18.041,8.333073594277662,0.01117024786039827,-1,3666300.4723428874,12308.206171635631
149,149,4761.8872,5190.978,8.013,6.515,73.62999999999998,8.505,4.375617026703222,0.007205127000763788,143,5399700.189092215,19330.470950121413
150,150,5023.8911,5237.4502,14.15,8.13,-69.72,16.506,12.285114147146778,0.008598616446654762,-1,6879741.442389808,17908.504242935614
151,151,5071.5498,5206.1587,11.375,8.425,10.6,14.954,13.663315817128307,0.008065234004795712,-1,9184905.619480936,21659.18059438764
152,152,4735.4756,5192.8799,6.5329999999999995,6.027,73.83,9.683,6.5727502161851215,0.006645142706596505,-1,10754078.059721207,29273.060614587226
153,153,5058.6484,5219.0698,12.148,5.114,-49.24,13.69,9.472942561580114,0.0056855835427318925,-1,9823342.87849235,24963.086234663304
154,154,4726.4263,5318.543000000001,7.737,4.145,75.45,5.727,5.6429007049199775,0.006433030554507529,144,11335617.489698632,31636.127016900187
155,155,6853.6362,5469.8677,16.89,5.995,-88.29999999999998,14.107000000000001,3.5222127712682334,0.007352899907759045,-1,2240973.167574739,10552.336241004992
156,156,6797.938,5471.5996,15.862,10.061000000000002,-14.93,8.374,3.937788285304552,0.009141136101926496,151,1589619.4725342316,7931.983746399342
157,157,6830.7764,5491.0444,6.8660000000000005,4.515,-85.95,7.827000000000001,1.3509035275793215,0.0043872907254582354,-1,2807389.6086286977,15878.00585543954
158,158,4869.0864,5612.6626,7.875,6.941,82.59,8.977,7.574445132787809,0.007797567850208966,153,8927258.76152406,24571.17426510258
159,159,4663.6831,5653.6182,14.6,5.6739999999999995,-61.12,50.651,4.529690976471969,0.007955690739626734,-1,3522624.0311172437,13910.976024360814
160,160,4787.332,5727.4326,10.579,7.251,-87.79,9.045000000000002,77.5682212714567,0.011644202070262313,155,65145019.21057247,60983.86984191116
161,161,4638.0796,5895.3706,23.814,12.03,73.21,22.718000000000004,144.93303811197822,0.016573617121451743,163,32591873.460306466,31028.813620609504
162,162,4734.73,6049.4341,17.912,10.635,-59.07,11.440999999999999,141.3517350517093,0.01707168133226207,196,47803475.75054499,41614.46790053143
163,163,4762.166,5800.7974,9.73,4.375,83.08,6.475,23.58824246817139,0.007173629438435839,180,35698058.07696158,52303.960305398476
164,164,4631.4614,5736.0791,10.808,6.229,-40.55,6.164,3.1555573749882,0.007058271003251255,-1,3019620.1876676846,13565.013975620492
165,165,4552.1978,5883.293000000001,20.06,7.4879999999999995,-58.65,17.884,95.60449393005742,0.011258589984885351,174,41003549.05204691,40899.83306030762
166,166,4367.9375,5946.8428,23.151999999999997,9.394,72.06,17.344999999999995,17.442436678454413,0.014026024294285904,228,5166637.496237253,13235.161055502458
167,167,4131.2739,5685.8604,3.315,1.929,-81.12999999999998,3.755,0.3431785602268977,0.0021281481846586077,-1,3457357.5355544374,26145.876703634225
168,168,4887.4946,5748.9141,6.709,4.092,-87.33,6.372000000000001,3.0617775564338947,0.005467313176606654,166,7184890.014471478,26184.646195635512
169,169,4658.8076,5734.6206,6.232,5.012,30.48,20.25,3.3867473655494265,0.005320371736903103,-1,6985286.13674925,24998.70293632376
170,170,4122.0029,5712.9961,3.418,1.607,-78.2,3.4930000000000003,0.41790846842810575,0.0018885440511669067,-1,4901546.675571153,32337.362097986723
171,171,4119.9502,5797.8828,11.095,4.204,-76.34,11.274000000000001,3.3329532171353238,0.005754861856569129,-1,4603404.202815754,18358.071357836954
172,172,4588.3306,5846.3071,14.262,5.92,-48.7,13.370999999999999,68.69038229506576,0.008388659478189994,164,52412358.22684771,53404.311176921474
173,173,4767.9761,5775.1411,6.267,4.707,62.44,6.541,9.078427910001631,0.005764691534306033,-1,19826527.755494636,42722.569021099276
174,174,4826.1035,5872.0566,11.847000000000001,7.309,-52.62,4.5280000000000005,3.2226881567407246,0.00671716664785558,212,2397683.412507428,11350.482775415043
175,175,4758.623,5737.2178,3.361,2.221,-55.09,5.747000000000001,0.6764316709475539,0.0023312697778418764,-1,5837767.150119165,32685.42366387567
176,176,4757.4185,5889.2192,13.325,12.854000000000001,48.11,20.410999999999998,82.30310868357142,0.012192825103537265,157,30956413.001187414,34390.13969088014
177,177,4719.4009,5838.4067,11.009,6.07,79.93999999999998,18.162,37.19479661481842,0.00737979889485097,172,35857956.1291954,46832.09943981309
178,178,4729.041,5780.1743,5.569,4.218,31.22,8.088,2.4204446448772448,0.004601429260256596,-1,6638214.286094995,26169.154284428325
179,179,4823.9814,5829.624,9.882,7.506,-64.54,-51.927,1.743854714587819,0.0058087159420426035,-1,1514595.9676102183,9377.132396329454
180,180,4251.5303,5845.7788,12.523,6.2620000000000005,-54.52,17.698,3.396731349332798,0.007797567850208966,-1,2790484.8028637813,12552.189062929932
181,181,4148.541,5846.126,7.364,4.181,73.73999999999998,10.835,1.1220077236097783,0.005103121576043759,-1,2347695.703602431,14544.788750663087
182,182,4674.9155,5832.2559,6.246,2.423,76.22,23.496,3.6413599937590373,0.0037090276585327398,194,15500586.41065694,44634.453112277864
183,183,4695.3755,5842.2373,6.937,5.531000000000001,-52.54,24.197,10.437490529194953,0.0055034348193022786,197,17525105.75985103,37611.57219576005
184,184,4607.9009,5866.8994,11.703,6.3229999999999995,-23.59,15.399000000000001,54.315651840896656,0.007372123125481688,-1,47287299.73926357,52426.656674536636
185,185,4800.8823,5901.9312,15.091,5.845,-47.59,22.573,11.762474466737606,0.007094272771828136,-1,8590848.5959684,21385.893566531733
186,186,4744.3608,5855.7192,8.008,4.118,-78.45,4.992,10.785337166141613,0.004858754359216906,-1,21069936.44767048,42831.57192031169
187,187,4479.2773,5896.0684,10.949000000000002,5.6129999999999995,-68.91,11.831,7.580599521054326,0.006957288535519726,-1,7946464.7599805305,22512.804944887033
188,188,4802.2852,5935.0737,13.489,5.725,-76.21,16.179000000000002,20.40749750042481,0.008211318472075914,205,17024501.825480934,31123.13932754534
189,189,4780.5547,5866.8081,5.961,3.623,55.29,8.771,5.4336170719307,0.004302598385309896,-1,16208449.750277799,41759.84496585319
190,190,4458.6768,5905.2109,9.142999999999999,4.928999999999999,-65.18,13.674000000000001,4.79358109631832,0.006009901695733833,-1,6852553.693594767,22591.722313642545
191,191,4721.0708,5859.0747,4.551,2.542,80.67,7.437,6.070496787501714,0.00284527979695815,-1,33805063.64750773,70494.50830653997
192,192,4819.8608,6037.8623,15.124,9.97,87.26999999999998,13.094000000000001,5.937259255032307,0.009016421109197065,-1,2536670.6977704754,10163.109189054372
193,193,4559.7886,5855.8755,4.418,1.935,-33.15,4.919,8.716334106516731,0.0024147684778291173,-1,65685134.57693453,105984.38375705735
194,194,4432.4077,5925.9561,7.691,6.148,-51.05,9.86,3.5310974838776032,0.005764691534306033,-1,4810973.262595314,18703.47511918656
195,195,4585.0532,5871.3682,3.886,2.7110000000000003,-41.78,5.665,8.444557799965006,0.0026388183067856553,-1,51639794.44289061,89190.61861156113
196,196,4404.6143,6044.146,19.06,8.134,54.01,19.629,11.581496428850608,0.01131877061826396,255,4812575.095237056,13901.670664876776
197,197,4762.2114,5908.269,7.631999999999999,3.733,73.09,11.302,13.852143059279792,0.004222913977760525,-1,31322796.03950453,54167.797288725196
198,198,5436.8345,6068.4214,12.335999999999999,9.833,-50.1,12.827000000000005,25.282484600678696,0.011707235452615684,246,13427626.656973816,24689.911373014325
199,199,4680.0166,5922.2417,5.54,4.322,-42.7,8.654,20.54349086236872,0.0044258328051471965,189,55273838.08452929,75152.97571680715
200,200,4475.373,5924.2402,6.447,4.37,-24.3,9.871,5.9267294614316794,0.004674665970525506,217,13552390.352429714,35730.01318748648
201,201,4597.1104,5997.4849,11.238,8.464,56.37,13.36,27.019817653104287,0.008276556773060202,210,18300275.903662305,30630.04608695005
202,202,4457.9023,5940.0649,6.925,5.381,-84.65999999999998,4.1530000000000005,3.1722288042895195,0.004962513060528254,-1,5484305.520577881,21194.595380036633
203,203,3064.5745,5996.3081,13.005,5.465,-72.23999999999998,8.685,1.354415584207168,0.005513713387356179,-1,1227697.369919288,8533.07443781452
204,204,4575.2231,5926.2778,4.0680000000000005,3.133,-60.1,15.76,3.6191156931927617,0.0035211058485547365,-1,18293678.12501747,50617.440859832124
205,205,3138.9622,5982.1064,14.462,7.025,60.64,19.222,2.9178023635409347,0.005695531819330959,-1,1850210.2902727013,9580.250759869397
206,206,4591.3125,5930.2036,9.527000000000001,3.633,5.58,22.905,9.358294444311909,0.00534690727586905,-1,17418672.286577515,38475.75367006357
207,207,4792.3955,5970.2046,7.312999999999999,5.031000000000001,-48.59,10.889000000000001,14.716894547784705,0.005774503358450788,208,25769511.938433323,46089.3545464719
208,208,4797.9204,6019.6621,13.305,6.077000000000001,-60.57,11.865,12.835929346486823,0.007314301716780463,-1,10227349.767580356,23847.372072863203
209,209,4626.2549,5945.7793,5.978,4.34,-52.66,9.814,8.36429060015749,0.0046075772722402,211,20769372.66375712,45152.861837239056
210,210,4784.1606,6000.8247,13.002,4.5280000000000005,-51.22,44.063,11.935049839003375,0.0063399546775866926,-1,13060131.899394633,29172.90237871562
211,211,4805.5918,5971.0,7.304999999999999,3.55,-78.12999999999998,8.814,8.047454377524314,0.004269578166622596,208,19991705.98234211,44304.49460993408
212,212,4667.8804,5926.5913,3.075,2.697,-40.54,4.792,7.4262641436861925,0.0024381005722601532,189,57687833.889455825,100079.60936564025
213,213,4514.0571,5977.9937,11.547,4.888999999999999,-58.14,-0.461,5.051700680129447,0.005764691534306033,-1,5764854.003060997,19586.50095003343
214,214,4533.8472,5970.5386,6.346,3.42,-52.06,6.522,2.275685169186127,0.0040308616117122244,237,6755008.68020301,26925.663529499594
215,215,4466.8389,5997.5596,19.792,8.021,25.24,46.123999999999995,5.754322423034786,0.007375961647794622,245,2335156.004967372,9626.388889019945
216,216,5233.7095,6005.4673,9.642000000000001,5.47,-21.68,6.486000000000001,8.829635552833953,0.007851831293045378,238,10785200.6900524,27249.623379263663
217,217,4516.2446,6008.3037,8.990999999999998,5.852,-32.7,11.729000000000001,21.573298810329746,0.0065981188953782,-1,26414606.772443373,42670.62443569847
218,218,4920.4995,6059.0449,9.305,6.222,72.12,12.982000000000001,2.4311529743994043,0.006977602097620293,-1,2705240.050568649,13332.95183802657
219,219,4399.8945,5991.4312,5.297999999999999,2.927,84.54,23.89,0.9317459453287846,0.0035848406220284103,-1,3870817.9041698626,22169.336920116737
220,220,4522.583,6026.0962,11.614,8.304999999999998,11.64,11.592,31.01264601250391,0.00961501762216534,-1,20713680.33014793,32473.81201800548
221,221,4848.0542,5974.4336,7.402999999999999,2.803,-38.47,9.042,0.9586232530588094,0.003821789671315619,-1,2976165.090647476,18074.06332310161
222,222,3123.1021,5985.771,4.271,3.983,-57.52,7.99,0.7160846266454164,0.0036783743160623203,-1,2711841.9731615926,18131.43685722714
223,223,4350.9092,6039.4365,12.955,5.8629999999999995,-16.18,16.396,3.0193599719911126,0.007030142668813925,-1,2560928.7033458343,12121.166536996034
224,224,3980.9189,6180.2993,18.820999999999998,8.676,-52.12,12.103,8.176227236698843,0.010814891237438031,-1,3225749.3694097763,11234.655330510963
225,225,4608.6992,6042.3052,14.164000000000001,6.8870000000000005,-8.41,16.035999999999998,38.872167102740974,0.009060266981012102,243,25672174.61106729,36050.586194959295
226,226,4386.0308,6012.3447,5.2139999999999995,4.17,44.89,7.562999999999999,2.03806405968001,0.004107382107680736,249,6038800.116043515,25446.822418441447
227,227,4589.4863,6013.8989,5.143,4.1819999999999995,-87.83,11.050999999999998,6.65279297083414,0.0039528605428515795,247,19927066.129489366,46350.72642910586
228,228,3035.8757,6092.4907,10.923,4.552,74.01,10.892999999999999,12.276851759749606,0.0063933075872232925,265,15906796.713270321,33584.61088264495
229,229,3086.2947,5999.6782,3.028,2.541,-32.06,14.140999999999998,0.42614012214164415,0.0027439912676468525,-1,3568057.1031226832,25360.67253273099
230,230,4038.7776,6104.0796,12.71,6.195,-56.53,10.769,3.0089347494302405,0.007306558358812311,-1,2461873.9600446145,11777.990351201473
231,231,4540.3765,6063.915,16.385,6.987,10.15,-17.259,6.785344415262232,0.007595285375856895,258,3818340.1476889737,13357.894584636117
232,232,3115.0366,6136.9883,21.348000000000003,11.427,11.02,14.189,16.832953300042448,0.01393287955350962,267,4445399.569425136,11929.384819728835
233,233,3180.1621,6031.561,6.7139999999999995,3.055,53.85,6.864,6.493434357788052,0.003296913190860973,-1,20394910.751231983,47451.26217415082
234,234,3006.2793,6110.085,12.524000000000001,12.029000000000005,-13.99,22.037,4.493999095244606,0.008568937400213273,-1,1921765.103165152,8847.93671450394
235,235,3928.9587,6231.8809,13.720999999999998,9.712,-83.17,12.219000000000001,31.020539850748772,0.01381862931629512,274,14996669.467911832,25486.418046337094
236,236,3050.4148,6109.46,10.369000000000002,5.4479999999999995,78.82,10.814,12.241122896081352,0.006784256621397471,261,13960056.975311475,30474.395825823576
237,237,4633.9805,6146.5283,13.886,4.906000000000001,-66.82,41.461999999999996,3.7728657277895854,0.007263818134454191,-1,3567849.698079338,14701.515336618715
238,238,4034.3711,6149.3716,12.352,7.352,-48.11,13.58,5.426275419785997,0.008555714264710683,-1,3849452.4376710197,14211.790141046826
239,239,4681.6221,6086.0493,11.927,4.823,17.559999999999995,27.162,4.02271782317721,0.006070821977930217,250,4505168.040496533,17233.694070754562
240,240,4641.9438,6042.7666,3.8989999999999996,2.5540000000000003,-32.61,5.58,4.8817191797522215,0.0026388183067856553,243,31581923.048206516,70739.2996255561
241,241,4650.5967,6064.0615,7.4479999999999995,3.358,31.98,10.06,3.945518890706877,0.004722860467286425,253,10163040.900230149,31876.215109672903
242,242,5456.499,6074.2104,6.0520000000000005,2.289,-59.22,6.319,2.1962213810255045,0.003821789671315619,-1,10213422.77004702,37041.15147004891
243,243,4556.3877,6110.644,9.243,6.526,38.24,10.993,4.494178906422719,0.007185457443237317,-1,4799878.460686235,17578.633714260042
244,244,4640.3237,6061.6743,4.7410000000000005,2.5669999999999997,-55.24,7.468999999999999,2.4271104110332917,0.00313856840679787,253,12847943.415252104,42911.910836381925
245,245,4034.9548,6087.7168,6.0760000000000005,4.1080000000000005,-48.88,9.514,1.2433972297493632,0.0043872907254582354,-1,3209235.601497082,17921.47508581915
246,246,4709.4873,6080.8848,5.597,3.955,-9.31,8.29,3.578918330459885,0.004016792981095521,254,10415734.45951354,33270.130409006684
247,247,3178.855,6158.9614,9.709,7.578999999999998,-60.22,10.648,4.333208369056517,0.007851831293045378,257,3793700.7564848755,14870.307034779642
248,248,4080.3206,6119.855,6.785,3.6630000000000003,-66.7,21.44,1.0541922565981792,0.0043418928663824545,-1,2732580.4522573412,16554.832391789492
249,249,4637.2188,6109.7627,8.045999999999998,4.045,-68.81,28.272,1.8926248722304893,0.004644291909246625,-1,3746328.834942007,18120.21353001733
250,250,4541.2759,6125.5205,7.296999999999999,5.2010000000000005,28.39,9.934,2.6384969421268987,0.0057891904885099404,272,4478837.453063967,19066.011593656553
251,251,3899.2588,6339.9692,20.855999999999998,8.55,-73.40999999999998,11.798,8.563404061902371,0.012331331996205024,285,3093778.4480742686,10762.925244216063
252,252,4038.6636,6124.4517,3.917,3.3760000000000003,85.09,8.974999999999998,0.9295146288866124,0.003083981048789534,-1,4528351.452128163,24952.61481875062
253,253,3074.1492,6131.4248,6.142,3.377,26.06,7.211999999999998,4.609664867265538,0.0038878772931837655,-1,14317539.359943628,39646.876395152896
254,254,3073.0042,6111.9951,3.7739999999999996,1.88,16.39,4.163,0.4086946120948263,0.0022697475745386136,-1,3710898.479285404,26392.747480580187
255,255,3059.0015,6123.0044,3.025,1.9069999999999998,53.2,3.966,1.6245608375900422,0.0019620562168576093,-1,18142612.039674085,61456.22658415147
256,256,3455.3865,6460.103,21.426,8.416,-81.82,15.661,17.167771915743618,0.01453737667868452,287,6133480.847360805,15112.169013278462
257,257,4045.6699,6342.1221,20.955,9.003999999999998,65.6,8.181000000000001,6.702605768198082,0.008638029526589484,-1,2288550.1328956373,9127.13406044576
258,258,4100.8325,6248.8149,12.957,6.207000000000001,49.03,15.202,4.398871330482733,0.0068092452741290044,277,3523667.823646775,14016.382203722998
259,259,4085.2749,6191.9209,5.428999999999999,5.196000000000001,73.78,10.418,1.4521537991931492,0.004551950580117232,-1,3316374.2729078913,17669.307337093287
260,260,4045.2952,6384.4253,15.107999999999999,8.538999999999998,58.65,5.497999999999999,2.4270938326977203,0.007440916841817619,-1,1212027.5259319786,7304.453795194339
261,261,4097.9502,6327.041,11.425999999999998,8.052999999999999,-26.9,9.08,5.613961307296262,0.008324299828990956,-1,3930586.8991693365,14313.660877973825
262,262,4689.6064,6275.4092,10.695,7.899,-64.78,19.599,3.301036095391773,0.007955690739626734,-1,2517313.3355317987,11702.143373392566
263,263,3978.7708,6307.1631,21.045,10.127,-39.26,25.83,10.26272681663384,0.009448716512284832,-1,3102222.436975848,10307.753741416374
264,264,4006.0264,6263.96,9.829,8.326,42.95,15.373,27.62062928675613,0.007691572348852139,279,21743413.920413908,34666.694516477524
265,265,4128.9824,6310.0498,9.475,5.376,-66.69,10.970999999999998,2.773456070982504,0.006593827656978528,-1,3507702.2296507037,15676.053677349826
266,266,4045.0574,6316.7358,18.682000000000002,8.988999999999999,50.23,17.779,11.958378107664664,0.009373523558418568,281,4587514.384128972,13304.238895425546
267,267,4092.9832,6307.7588,7.977999999999998,4.948,85.04999999999998,6.372000000000001,1.6131944756713807,0.0048762011445203065,-1,2632709.31007999,14474.565172931643
268,268,3906.5737,6231.8271,3.662,2.221,-46.92,7.047999999999999,0.3979463670416393,0.002306858816342155,-1,3152082.3256662954,23508.074233004685
269,269,4107.7388,6266.0796,4.378,2.208,-89.71,4.842,0.7983623959806962,0.002825313104647987,-1,5320655.651329197,29251.54920584319
270,270,4027.792,6371.9951,14.699000000000002,7.934999999999999,82.51,7.1739999999999995,1.8730241785594672,0.0065981188953782,-1,1034543.0529181485,6920.709282747384
271,271,3931.9016,6263.3462,3.282,1.858,-83.14,7.33,0.3259401518490567,0.0019475756783648007,-1,3443447.6368389935,26404.96962217529
272,272,4144.4023,6352.6104,6.42,3.7939999999999996,-88.84999999999998,7.631999999999999,2.8085281775108366,0.005163776604871011,286,7428247.011086274,27432.796506288258
273,273,3970.5898,6329.9067,8.359999999999998,5.808,24.63,12.667,3.139060655838665,0.006204567062519407,-1,4164920.620263962,17287.418479325654
274,274,2718.0259,7370.1528,17.165,6.007999999999999,83.09999999999998,15.86,5.912841917249675,0.009448716512284832,304,3693706.99939031,13485.6781453812
275,275,2782.0176,7385.9834,13.294,4.9830000000000005,-67.33,16.219,2.6212490968503475,0.006696063701930525,-1,2549186.666778404,12514.087316111392
276,276,2804.0034,7318.106399999999,6.919,3.332,68.26000000000002,10.013000000000002,0.6506512114040255,0.0039742861286919725,-1,1818192.3469790202,13759.980994553041
277,277,2758.8015,7318.4941,4.726,2.867,66.09,7.831,0.5113541697578303,0.003356476600053716,-1,2431309.782545855,18172.92349814817
278,278,2794.4648,7403.5537,10.78,5.643,-63.93,10.347999999999999,4.945158093698786,0.006754986932318918,305,5237104.9271519445,18323.078279919657
279,279,2732.5613,7395.054199999999,4.8660000000000005,3.063,62.2,4.5889999999999995,0.5380151939714849,0.0034067000300371827,-1,2325494.65319931,17354.531717769965
280,280,3291.1755,8217.0127,3.287,1.891,-79.04,5.6770000000000005,0.16110035848628698,0.002257242408491896,-1,1669725.8852774452,18299.312929808544
281,281,7195.0962,8924.3994,3.449,1.6480000000000001,-79.15,4.7780000000000005,0.14794965755757386,0.002141408302602089,-1,1676885.7286177923,18753.14605480192
